rest,scr,id
10.83,F2 L2 F' R2 B D2 U2 F2 D U B' L' F' L B' D2 B' U L2 ,1304
10.83,D R U2 R B' D' F L B R2 F2 U R2 U' R2 D' R2 U F2 D ,1305
10.83,D2 F' U2 F L2 U2 B2 U2 F2 R2 F' L B' F' D' B R' D L B2 F ,1306
10.83,F B' U R' F' B' U2 L2 D B' L' U2 D2 L2 U2 L' F2 D2 L' ,1307
10.83,R2 D2 U2 B2 U2 F2 R' U2 L' U2 F' U' B R D L2 U' F U R2 ,1308
10.83,F2 U2 R' F2 L' U2 L' R' D2 R' B' L2 D U' L' D F' U' B' D' ,1309
10.83,U' L2 B2 R2 B2 D U2 R2 U B U' B' L' F2 D F U2 L' F' U ,1310
10.84,F2 U2 B R2 B L2 B U2 L2 F' U2 R' F2 U F L B2 D R ,1311
10.84,R' B R' U F' U2 D' B L U' R U' D' R2 D' R2 F2 L2 U ,1312
10.84,B' R2 B' L2 B2 L U B' L F' B2 D R2 U' R2 B2 U D B2 ,1313
10.84,F2 L2 F2 L2 D B2 D L2 B2 L2 R' D' L' B' L2 R2 B' U' R' B2 ,1314
10.84,L2 R2 F2 D2 B L2 R2 D2 F' L F2 U2 F2 R2 B2 U' L' D' R' ,1315
10.84,B' F2 R2 D2 B' U2 F D2 R D2 B' R2 D' U R' D2 L' B2 F' ,1316
10.84,F2 D' R2 F2 L2 F2 D B2 F D' B2 L2 B' L2 U2 R2 B2 L U2 ,1317
10.84,B U2 F2 R2 B F' R2 D' B L2 R' D R2 D R F2 D' ,1318
10.84,D2 R2 U' F2 U' L2 D F2 D B' R2 D2 L U' R U2 R2 D' B' D ,1319
10.84,B' U' B2 D2 L' D F2 R' U F R U2 L' D2 F2 U2 R B2 L2 B2 ,1320
10.84,B2 U' R2 F2 U R2 B2 D' U B' R D B L D2 U' L' B L2 U2 ,1321
10.84,L2 F2 U2 R2 B2 R2 U F2 D' U' F R' U2 L F' L' U L F2 U2 ,1322
10.84,F2 U2 B2 F2 R F2 L R' U L D' R' F2 R' B D B2 D R' ,1323
10.84,R2 U B2 D R2 D2 F2 D' F2 U' B2 L D' R' D L F R2 F' R2 ,1324
10.84,D2 R2 B' R U B R B R' F' B2 R2 U' L2 F2 B2 U D2 F2 U2 ,1325
10.85,F' L' U B' D2 R' D' F B U' R' F2 U2 R U2 L' B2 D2 R2 F2 D2 ,1326
10.85,D R2 D' U2 L2 B2 F2 L2 R2 B' D B2 U' F' L2 U' F L' B U' ,1327
10.85,U2 L B2 U2 F2 D2 L' U2 L D2 U' F U2 F2 U2 L2 D2 L' D R2 ,1328
10.85,F2 R D2 F2 R U2 B2 R' B2 R2 D2 F' U B2 F L2 D2 U2 B' L ,1329
10.85,D R2 U' F2 U2 F2 U' B2 L' U R D L2 D F U' R' ,1330
10.85,D U L2 D' F2 U F2 R2 D' R B2 U F' R' U2 B' U' F2 R' ,1331
10.85,D2 B2 R2 B2 U2 R B2 F2 L2 R' B R B2 R' D2 B2 U' F2 U F ,1332
10.85,R' F2 L' U2 L F2 R U2 B2 D' L R' U' F' R D L B' F' D2 ,1333
10.85,U R L2 B' R' F' U' L B2 R F U' B2 U2 L2 B2 U R2 U ,1334
10.86,U' B R2 D R B2 L' B2 U D2 R' D2 L2 U F2 L2 B2 R2 F2 ,1335
10.86,R2 F2 U2 L2 B2 D2 U F2 D L B F2 U' F' U' F' R2 F D' L' ,1336
10.86,U2 R2 D B2 D B2 R2 B2 D' B2 U F' U R F' D' R' F R2 F2 ,1337
10.86,R' B2 D2 R' D2 L2 D2 R2 B2 L2 D R' U2 F U B' L2 B2 U R2 ,1338
10.86,F2 R D2 B2 U2 R F2 D2 U2 L2 U' R D B R2 D L F2 U L ,1339
10.86,B' D2 F2 R' U B R D2 B D2 F2 U' B2 D' F2 R2 D' L2 D2 B2 ,1340
10.86,L2 R' D2 R' F2 D2 B2 D2 R2 F L2 R2 U R2 F2 R' B' L ,1341
10.86,R' L U' F U' D R F B2 D R L2 D2 L F2 L' U2 D2 ,1342
10.86,L' R' D2 R F2 R2 U2 B2 R U L' F' U2 F' L' D' U' F R D ,1343
10.86,B2 D L2 F2 U2 F2 R2 D B2 D' B' D' U2 B' L2 U B L' D' ,1344
10.86,F' U2 F' L2 U2 F' U2 B2 U2 L2 B2 R' D' R2 B' U B' R D U ,1345
10.86,U' F L' D' F' R' U R2 U' D2 F' B2 U2 R2 F' L2 B R2 F L2 ,1346
10.86,L2 D R2 D' U2 B2 L2 U' R2 D' B2 R B2 U2 B U L2 D2 F' D2 ,1347
10.86,R' U2 F2 R' D2 R' B2 L' F2 R' B D' B2 R B F D2 L2 R' ,1348
10.86,B2 D B2 U2 L2 U' L2 F2 U R2 U L' R F' L' D2 U F L2 B U' ,1349
10.86,B2 L2 F2 L' F2 D2 L2 D2 F2 R B2 U' R D' B L' R2 D' R U2 ,1350
10.86,L' B2 D2 U2 R2 F2 U2 F' D2 B' R2 U' R B' D' U2 B' ,1351
10.86,B2 F2 D F2 D B2 D' U' B L' F U' F2 U2 R2 B' U F' L' ,1352
10.86,D2 B2 L D' R2 B U R' D' L F' U2 R2 F2 R2 L2 F R2 B R2 U2 ,1353
10.86,U F2 D U' B2 L2 U' B2 U R2 F2 R' F2 D' R' B2 D F' L B F' ,1354
10.86,B' R' U' F' L2 D B2 L U' R' U L2 D2 R2 U' D R2 B2 D' ,1355
10.86,R U2 B2 D2 R' D2 R' B2 L R2 F' U' L' B R U' F' U' R2 F' ,1356
10.86,R' U' D L' U D' R' B' R U B D2 L2 F' L2 B2 U2 L2 D2 ,1357
10.86,B R D L U' F2 L2 F L F2 B2 D B2 L2 U F2 R2 U ,1358
10.86,R2 D2 F2 D' B2 D' B2 U2 R2 D R' U' B D' R' B2 F U2 R2 D' U2 ,1359
10.86,R2 D' R2 D B2 L2 U2 B2 L' D B2 L D' B D L U L' B2 ,1360
10.87,F2 U' F' R' D L2 U2 D2 L D2 B2 U2 B' R2 D2 B' R2 B D2 B' ,1361
10.87,R2 B R' U2 L2 U2 B2 D' F' R' B L2 B2 L2 F' U2 R2 U2 F ,1362
10.87,B2 R2 F2 U' R2 D' B2 U F2 D2 F' L B2 F U' B' F R' F' ,1363
10.87,B2 F2 D' L2 U F2 L2 R2 D' U' B' U2 L U2 B R' F L' B2 L ,1364
10.87,D2 B R2 F' R2 B R2 B2 U' L2 F D' L' B L U' F' R' D' ,1365
10.87,L' B2 U R' U' D' B2 L' B R' U2 F2 D' F2 L2 D' L2 D F2 R2 ,1366
10.87,D2 F2 L F2 R D2 U2 L' F2 R D2 F U2 L F U' B2 R F' ,1367
10.87,L2 D2 L' D2 R F2 L2 U2 L' F2 R2 B U L' F2 R2 F D' R2 U' ,1368
10.88,L2 D R2 D2 U' B2 R2 B2 U' B2 L B D2 B F L D' B2 L U2 ,1369
10.88,U' F2 U2 L2 D R2 U R2 B2 L2 F' R' F' L' F' U B L R' B2 L2 ,1370
10.88,F2 R2 D2 U2 R' U2 B2 R2 B2 D' L2 B2 U' B F D B2 L' D2 U' ,1371
10.88,L U2 F2 U2 L2 R' B2 D2 R' D' L B' R2 U' F L' R B U F2 ,1372
10.88,B2 L2 F2 R F2 R U2 R B2 U B2 D L' D' R2 F L2 D' L' U ,1373
10.88,B2 L2 B2 R2 U2 F' L2 F' R B R2 B2 U L' D B F2 D' ,1374
10.88,F2 L2 F2 D2 R' D2 L R' U F R' F2 L' D' F' L U2 F2 U' ,1375
10.88,F2 U' B2 U F2 L2 D2 B2 F2 U' L' D2 R2 F' R U B' R B ,1376
10.88,U L2 B2 F2 R2 U R2 F2 U F2 R B D L2 R2 B F L' D L ,1377
10.88,U' R2 D U' F2 R2 U F2 U' R2 F L2 R B2 L B L B U2 F' ,1378
10.88,F2 L' D2 B2 L2 D2 B2 L B F2 R2 U' L2 R' B U B F2 ,1379
10.88,U' D' L F U' F U2 R2 F' U' R' D2 F2 B2 R2 D2 F2 R F2 L U2 ,1380
10.88,L' U2 R2 F' D L U' B U' R B2 U2 F L2 B' R2 L2 B2 U2 ,1381
10.88,R U2 L' B2 R U2 F2 U2 R' F2 U' L R B' L R2 F' U R B2 ,1382
10.88,F' B U' R2 U R U2 D B' R' F2 B2 R U2 R D2 F2 U2 D2 R ,1383
10.88,R2 U2 R2 F L2 R2 F D2 F2 L B2 F2 D2 R' B2 F' D L F2 U2 ,1384
10.88,D R2 U B2 F2 D' U2 L2 F2 L2 R' U' B R2 U' L R D B' L' U2 ,1385
10.88,D2 U' L2 U2 B2 F2 L R B U' L' B2 L2 R D' U R ,1386
10.88,U R2 F2 L2 D2 F2 U' B2 F D2 U2 L' D' B' F2 D L R' F2 ,1387
10.88,D2 R2 D2 U2 F D2 B D2 F2 D2 U B' D' F' R' U' R' U' R B' ,1388
10.88,R D' B' L F' D' L F D2 R' F' L2 B U2 L2 F' L2 B' D2 F' ,1389
10.88,F2 R2 D2 L' D2 U2 L' B2 F' R2 D2 B D' B' L B U2 F2 R' ,1390
10.88,D2 L2 B2 L2 F2 D' L2 F2 U B2 R U' F2 U' B R D R B F U' ,1391
10.88,F2 D2 B' R2 B2 L2 U2 B D2 R2 F D R' F2 L' B2 U2 R' B' D ,1392
10.88,U' B2 D L2 R2 U2 R2 F2 L B' L2 F' L' F2 R' D U2 R' D2 ,1393
10.89,D' B2 U' L2 D2 F2 L2 D' B L R D' L D2 R' B F' U L' ,1394
10.89,U2 D L' F2 B D' R2 B' D' F' R U2 R B2 L2 D2 F2 L F2 L' B2 ,1395
10.89,F2 D2 U2 B' L2 F U2 L2 B L' R' U R' U' L B D L2 ,1396
10.89,U2 R2 D2 F D2 R2 B2 D2 L2 U2 R D' U' R' B' R' D2 L U2 R2 ,1397
10.89,D' L2 D' B2 L2 F2 L2 D F2 R' B' F2 U L' U2 B2 D B' L D2 ,1398
10.89,B2 R2 F2 U' F2 R2 U' B2 U F L2 U2 F2 D R U2 B' L2 D' R' ,1399
10.89,L D F2 L' U R B' D2 F B2 L2 B2 R2 U' L2 B2 D' R2 U2 R2 ,1400
10.89,L2 R2 U2 L2 F' D2 B2 D2 U' R F D2 U2 L D U B' D F2 ,1401
10.89,B' R B' D' F2 R D' L' D' B L2 U D R2 U F2 U' B2 U' F2 ,1402
10.89,R2 D U L2 F2 L2 U R2 U F2 U' F' R D' U' R F2 R2 D L F' ,1403
10.89,U' B L' B U F' R' U D2 L F L2 B2 R2 B2 U' B2 D2 F2 D ,1404
10.89,F2 D U L2 F2 U' L2 D' B R D B L2 B2 U L' R2 B' R' ,1405
10.89,R2 F R B R' B2 U2 B' R D L2 B' D2 B R2 D2 L2 B2 D2 ,1406
10.9,B2 R' D' B' L F B2 R' F D F2 R2 D2 B2 U2 L' F2 L2 U2 R2 ,1407
10.9,U2 F2 L F2 R2 U2 F2 D2 F2 L B U' R' F' D R D2 R F R' B' ,1408
10.9,L2 D2 R2 B2 L2 F R2 B' U2 F2 D' F R' D' B' F' D U2 L2 B' ,1409
10.9,F2 U2 B2 L2 D B2 D R2 B2 L' U' B U' B' D' F D2 B2 L2 ,1410
10.9,U B' U' L2 U' F R B2 D' R2 F' L2 F U2 F' U2 B U2 B U2 ,1411
10.9,U2 R2 L B' U2 D' R U' R D' R2 D2 B' R2 D2 L2 U2 F2 B' U2 ,1412
10.9,B2 D' F' L' B2 D2 F' R2 U2 D' L2 B R2 B' R2 U2 F' L2 U2 F' ,1413
10.9,B D2 R2 U2 L2 F2 D2 U2 L' U' F L D2 F' R2 D2 L F2 L2 ,1414
10.91,R2 U R2 D U R2 B2 U2 B U' R' U' F' L2 R2 U F2 D U' ,1415
10.91,D2 U2 B2 L R F2 L U2 R F' D2 L2 D R B F2 U' R' D ,1416
10.91,R' L' B D2 B U2 D' B D F' R' B2 U2 R L2 F2 L2 D2 R ,1417
10.91,F D2 L D2 F' U R B2 R2 B2 L' D' L2 D' F2 D' F2 D2 R2 ,1418
10.91,R D R2 U' F2 L F2 U D2 B D2 B2 U R2 U2 B2 L2 B2 U2 ,1419
10.91,B2 L2 U2 R2 F' D2 F L D' U R U2 B2 F R B F2 D2 ,1420
10.91,L2 B L2 R2 U2 B' F2 L2 B F' L U2 L' D' B' L' U2 F R' B ,1421
10.91,U2 B' R2 D2 L2 U2 B2 D2 U B2 D F L R' F D2 F2 R' B2 ,1422
10.91,F2 D R2 D R2 U2 L2 D U2 R2 B' D' R U2 F' D' L' U F' R ,1423
10.91,F' L2 R2 U2 B' U2 R2 B' F2 L2 U' R' D2 R' B' D' B2 D' R' F2 U' ,1424
10.91,D2 B2 F2 R2 D U2 F2 L2 D' R2 U L' U R F' U B R F L' F' ,1425
10.91,B' D F U2 D2 L2 F2 U' F U2 R2 F2 D2 L D2 R2 F2 L ,1426
10.91,D' F2 D R2 F2 U2 R2 U B' D2 F' R' B' R2 U2 L U L F' ,1427
10.91,F2 R' D2 U2 B2 R' U2 R F2 R2 U' R' D2 R' F2 U F' L2 B2 D ,1428
10.91,F U2 B2 L2 U2 B' U2 B L' B2 L' R2 B D' L2 U' L' F2 D2 ,1429
10.91,U2 B2 U L2 D R2 D L2 F2 L' D2 L2 D F R' B F U2 L' F ,1430
10.91,R2 B' R2 D' F R2 F2 U' L F' D' L2 B2 U2 F2 D' B2 U R2 U ,1431
10.91,L2 B' L2 F' U2 B' L2 B2 U2 R2 F' D' L2 D L U2 L2 B F' U2 ,1432
10.91,F2 U2 B2 R2 D B2 R2 B2 R F L R B2 R2 B L2 D F2 ,1433
10.91,D2 R2 D2 R' D2 L U2 R' F D F D' B2 D B2 R U2 B2 ,1434
10.91,D' F2 U' R2 U' B2 D2 B2 D F2 R' F2 U' F U F' L2 D2 L2 ,1435
10.91,F2 D' L B' D F D' R U' F' L2 B2 D2 R' U2 B2 R F2 B2 R' ,1436
10.91,B2 L2 F2 D2 L' B2 D2 L2 D2 L U F' L R2 D2 R' U' R F' R ,1437
10.91,F L B' U L F B U2 L2 D' B2 L U2 F2 D2 L B2 U2 R2 ,1438
10.92,B U2 B U2 R2 B' U2 R2 B F2 R' B U' F' L2 U' R' D U' L' F ,1439
10.92,R2 B L2 F U2 F U2 F D2 B L U' L2 D' L' B' R2 B2 U L ,1440
10.92,F L2 F2 D2 R2 U2 F' R2 B2 D2 L2 U B L2 F R U2 B D' U2 L' ,1441
10.92,B2 U' R2 B2 U2 F2 D' R2 U L' B U B L2 D2 L2 D R' B2 ,1442
10.92,F2 D' L2 F2 D' U2 B2 U2 R2 B U L R' U R2 B2 L B' U F ,1443
10.92,L2 D2 B2 F2 L2 D2 U B2 F2 R' D2 R2 B F L F2 U' L D2 ,1444
10.92,R2 D2 B2 R B2 R2 B2 L' F R B2 L' F' D' L' D2 U' F' ,1445
10.92,U2 B' U2 R D' R' D2 L' B' U' R L2 U2 F' D2 F' D2 B2 R2 ,1446
10.92,"R-- D++ R-- D-- R++ D-- R++ D++ R-- D-- U'
R-- D-- R++ D-- R-- D++ R++ D-- R-- D++ U 
R-- D-- R++ D-- R-- D++ R-- D-- R++ D-- U'
R++ D-- R-- D-- R++ D-- R++ D-- R-- D++ U 
R++ D++ R++ D++ R++ D++ R++ D-- R-- D-- U'
R++ D-- R++ D++ R-- D-- R++ D-- R++ D-- U'
R++ D-- R++ D-- R-- D++ R++ D-- R++ D++ U ",1447
10.92,B2 F R2 F U2 L2 D2 F' D2 U F' U F2 D2 L2 U R U2 L' ,1448
10.93,R' U2 R B2 U2 L2 D2 L2 R F2 D F' U' F' L' D2 L' U' F U ,1449
10.93,F2 U2 B2 F2 R2 B2 D B2 F2 L B' U L2 D U2 F U' R' D2 U2 ,1450
10.93,D F2 U' D B' L2 U' F2 U2 F L' D B2 R2 U' R2 U L2 ,1451
10.93,D' B2 F2 D B2 D' L2 D L2 F2 R' B U' L2 B' D' F L2 B ,1452
10.93,F2 U2 B R2 L2 D' R U' D' B2 L' F2 L' D2 L F2 L2 B2 U2 R2 ,1453
10.93,L' D' F' U' F' B2 R' B2 L' B R2 L D2 B2 L2 F2 ,1454
10.93,B2 U F2 D U' F2 L2 U R B R F' L' R2 D L' R' D' B ,1455
10.93,B' R2 U2 B2 L2 F2 U2 F L2 U F' R B U2 R2 B2 L U' F2 ,1456
10.93,L2 U' L2 D' L2 D2 R2 F2 L2 B2 L D2 U F2 L2 D' R' B' F U ,1457
10.93,U F2 L2 D R2 B2 D' F L' F' L' R U' R' U2 B2 L D2 ,1458
10.93,R2 D2 F2 L2 B L' D' B' R D' F2 U B2 U2 R2 B2 L2 D B2 ,1459
10.93,D2 B2 D2 B2 R U2 L' B2 L R' D R D' L' B' U' R' D2 F' D2 ,1460
10.93,B2 L2 F R2 F' R2 F2 R2 F U2 B' L D F' D' L F2 D2 F U ,1461
10.93,D2 B F2 L2 F2 U2 F' L2 D' L2 D2 R U2 F2 R' F' R2 D B' ,1462
10.93,L2 F D2 R2 F2 U2 L2 B R' B2 F' D2 B' F2 U B' D U L ,1463
10.93,U2 B2 R2 B2 U' F2 R2 U' F2 R2 B R D' B U2 L2 B' F R F2 ,1464
10.93,D' L F' R2 D' F2 D' F L D' R F2 R' B2 L2 U2 R B2 L B2 D2 ,1465
10.93,U' L2 D' L2 U B' D' B2 D R' F R2 L2 U2 B U2 L2 B U2 L2 ,1466
10.93,D' F2 U R U' F' D R L F B2 R2 D2 F U2 D2 L2 B' D2 F' ,1467
10.93,D B2 L2 R2 F2 D' F2 U2 B L' D' B' L2 D L' U2 B L U2 ,1468
10.93,B L' B2 D2 F' R B2 L' F2 L2 B2 D' L2 F2 U' D' F2 D' ,1469
10.93,R2 U2 F2 L2 D2 B2 U' B U L2 R U2 F2 U F2 L U L' ,1470
10.93,B L F2 R2 U2 B' R2 B D F B2 U2 L2 F2 L2 F R2 F D2 B' ,1471
10.94,D2 L2 F2 U L2 D L2 D2 R2 F D R' F L' F' D2 U' R U R ,1472
10.94,L2 D' L2 D L2 B2 U' F2 D2 R B' L R D2 B D' U2 R B' R2 ,1473
10.94,U' R2 D' L2 R2 D F2 D B2 L D' F' R2 F R' D' F R D2 B ,1474
10.94,L2 B2 R D2 U2 L2 D2 R' F2 R' U L' R D F' R' D' B' R F' ,1475
10.94,B2 L2 D' L2 U2 F2 U2 B2 D' B2 F L2 U L' B D' U' B2 R' B' ,1476
10.94,R2 D2 B2 L2 R2 F' U2 R2 U2 R D2 U' F' L2 R B F' L2 D' ,1477
10.94,F2 U R F L B D R' D' R L2 B U2 F L2 F2 D2 R2 F L2 ,1478
10.94,D2 U' L2 F2 D2 B2 U' L U B' D B' U2 L2 B2 U2 L' D' ,1479
10.94,D2 B' R2 B' R2 D2 L' D2 U F L2 R2 D2 U R B R' ,1480
10.94,R2 F U2 L2 R2 F2 U2 B2 L' U2 F' R' B2 L2 U' F2 L' U R2 ,1481
10.94,L B2 F2 L' B2 R B2 R F2 L2 D L' R2 F D2 R D' F2 L' F2 ,1482
10.94,L2 F' B2 D' R' L F D L B L F2 R2 D2 R2 U2 L' U2 ,1483
10.94,L' U2 B2 L U2 R' F2 D' L' F R D2 L' U2 L U' F' L' ,1484
10.94,F L F R F2 U' B' D2 L U' B2 D R2 F2 R2 D' B2 D2 F2 B2 ,1485
10.94,B R2 F D2 L2 F2 R2 F' L2 B U' F2 R' D L2 D L U2 F U ,1486
10.94,U' R F' L F' R2 F' L D L' F R2 F2 U2 D2 B' L2 F' U2 ,1487
10.95,F2 U2 B U2 L2 B2 U2 L' B2 D' R' F D' R U2 R B2 D ,1488
10.95,D2 F' R' U2 F L2 F R2 D' F' U2 L2 F2 B' U2 B' R2 B L2 U2 ,1489
10.95,L2 B2 L2 D' R2 U' B2 L2 U2 B2 L' U B' D2 R' U' F D U2 B2 ,1490
10.95,F2 U2 B' R2 B2 F L2 F' R' D' B2 U2 R2 U' B D' B2 U B2 ,1491
10.95,D2 U' R2 D' B2 D U B' D R2 U' L' F D2 B U F' D' ,1492
10.95,L B2 F2 U2 B2 L D2 L R D2 F' R F D L B D2 F2 D2 ,1493
10.95,F2 R U2 B2 R D2 R B2 R2 U2 R' D' B R' U' L2 D2 L' B U' ,1494
10.95,R' D2 L' U2 L2 U2 L' F2 L' F' R U B2 F2 D' F2 R' U F' ,1495
10.95,R B D R B L D F2 L' D2 F' U D2 B2 R2 U2 R2 D2 F2 U ,1496
10.95,U2 R2 B2 U' R2 B2 U L2 R U B' R D L D R2 B R ,1497
10.96,B2 D2 L2 D' U' F2 R2 F2 U' F2 U2 R B' L2 R2 U2 L' D' L' F' ,1498
10.96,F' R2 B' L2 D2 L2 B D2 B D2 R U L2 R F' D' B U2 L' ,1499
10.96,L2 D2 F2 D L2 U' L D R' F2 D' F R B2 F' L' B ,1500
10.96,F2 R2 B2 D' R2 U F2 D2 U' B' D2 R' U' L2 B' F' U L2 R ,1501
10.96,F2 U2 R2 F R2 B F2 D2 U2 R U L R U' R2 D L2 D R2 D' ,1502
10.96,U2 R D R D2 L D R' F' D F' R2 B2 R2 F' U2 B L2 B' ,1503
10.96,D' L2 R2 D' F2 U2 B2 U' B2 R D B2 U2 L' B2 F D' R2 F' R2 ,1504
10.96,L2 B2 D2 B L2 R2 F U2 F2 R F D2 F2 L' R U' B' F' D L ,1505
10.96,F' D2 B' L2 D R F' L' F R D' F2 U D' F2 R2 B2 L2 ,1506
10.96,B2 D2 L' U2 B2 L2 U2 L' D2 U F R2 B' R2 D2 L R D U B' ,1507
10.96,R' D' F B2 R U L' D2 R' U' R2 B2 R2 U' F2 U L2 B2 D2 F2 ,1508
10.96,B2 U L2 R2 U F2 D2 B2 L2 B2 D' F D' L B2 U' R' B' U2 B2 ,1509
10.96,F2 R' F2 L' U2 R B2 U2 R' B2 U' R' U B' D' U' R2 D2 F U ,1510
10.96,D2 B2 D' B2 L2 U' B2 D B2 R U L2 B2 D' R' F R2 B' L' ,1511
10.96,F2 L' U2 L' D2 L2 R' B2 R2 B2 D U B' D L2 D2 B R' U R2 ,1512
10.96,B2 R F U2 B' L2 D' R' F L' D2 R F2 R' F2 R2 D2 F2 R ,1513
10.96,L2 F2 R D2 U2 R2 U2 L D2 F2 R' F L' R2 U B' D' F' R F2 U' ,1514
10.97,R2 D2 B' D2 B2 D2 R2 D2 F2 U2 L B2 D F R D F2 U B D' F2 ,1515
10.97,D F U2 B2 D B R B D' B' D2 B2 L2 U2 D2 R' B2 R B2 ,1516
10.97,R2 F D' B2 L U F D2 L2 B D R F2 U2 R F2 L' B2 R2 D2 ,1517
10.97,L2 U R2 B2 L2 U B2 R2 F' U2 L F R' B' L' U' L2 U' L' ,1518
10.97,B' R2 U2 R2 F' U2 F2 L2 U2 F2 D B2 R' F D L2 U R F' ,1519
10.98,L2 D2 R2 U2 F U2 B' R B L' R' F2 D' R' U' F2 R2 B ,1520
10.98,L U2 B2 L2 F' R F2 U2 B R' U B2 U B2 D2 R2 L2 U' F2 D' ,1521
10.98,L2 D2 B2 D2 R' U2 R B2 D2 R D' R F' R U L B2 L' B ,1522
10.98,U2 L2 U B' R2 F2 R B2 U2 R U2 D2 F2 B R2 F' U2 F' D2 ,1523
10.98,F2 D2 U2 R B2 R D2 L' R' U F' U2 L2 F' D U' F' U B' ,1524
10.98,R B L U2 R L B2 U F2 U' L' B2 D2 F2 B2 R U2 R2 F2 B2 ,1525
10.98,L2 F' R2 D2 F R2 D2 L2 B2 D' F2 R' D2 R' D' B' R B' F2 R ,1526
10.98,D2 R2 B U2 B2 L2 D2 L2 F U' R2 F2 D' U' R' D' B2 F' L' F ,1527
10.98,R' U D' L' B2 L D2 L D' B R2 L2 B2 L2 D' R2 U F2 U2 F2 ,1528
10.98,D' R' L2 D L2 F D' L B L F2 D' R2 L2 F2 U2 R2 B2 U' ,1529
10.98,U2 F L2 U2 R2 D2 B2 F' D2 L' R D2 B R D L2 D' F' U F ,1530
10.98,L2 D L2 U' L2 B2 D2 L2 D2 U' L D' R D' U' F D2 B2 L' U2 ,1531
10.98,U2 B' D L' D L2 D F2 D' F B2 D' R2 F2 U2 B2 U L2 F2 R2 ,1532
10.98,R2 B2 R2 U' B2 F2 U2 R2 D' L B' R2 D2 R' U' B' U2 B2 F' ,1533
10.98,U2 B2 R F' U2 B2 R D' F' L2 U2 F' U2 B L2 F D2 R2 B ,1534
10.98,B' R2 B U2 B L2 B2 L2 R2 D2 L' F U L U' L2 B2 F' D' R U' ,1535
10.98,B2 U D R' D2 B U B L F2 D' L2 F2 B2 D' B2 U D2 R2 L2 ,1536
10.98,U2 R2 U2 F U2 B' U2 F' L2 D L' B2 U' R2 D2 B F2 L' U2 R' ,1537
10.98,U B2 R2 U2 B2 F2 U L2 R D2 L' R B L' F D2 L U R ,1538
10.98,R2 F2 U2 F U2 F2 U2 R2 D R U B F2 D' U F' R2 D U ,1539
10.98,L2 D2 R2 B2 D2 B2 U' R2 B2 R' B R' U' L2 U L F' D' R' D ,1540
10.99,F2 D2 L' F2 D2 U2 R' U2 R' U' B U' F' D2 B2 D2 F' U2 ,1541
10.99,R2 F2 U2 R2 U F2 D R2 D' B2 R' B2 D R' B' U2 B2 R U' B R' ,1542
10.99,L2 F U2 L2 B2 L2 B2 U2 L2 B R2 D' B L' U' L' F L2 D' B ,1543
11.0,B2 U2 R2 B2 D2 R2 B' U2 F' D2 F D' R' D2 B2 D F2 L' U B' U ,1544
11.0,D' L2 U R2 D' L F2 L D' B D2 L' B2 D2 R' B2 D2 B2 L U2 ,1545
11.0,U' F' R D2 L B' U R2 L B' R2 D2 L2 D' F2 B2 U' F2 D' F2 B2 ,1546
11.0,L2 U2 B2 F2 L2 F2 R' D' F R' U B' L2 F R' B2 L R' ,1547
11.0,F2 R2 B' U2 B U2 F D2 R2 F R B' L D F R' D2 R' D2 U2 ,1548
11.0,R2 L2 U F B' D' L' U2 F L' D2 F2 R2 F L2 D2 L2 B2 D2 F2 ,1549
11.0,F D L' U2 F' B' D2 F2 U D2 R F2 R2 B2 U2 L' U2 R2 F2 R ,1550
11.0,D' L2 D2 B2 R2 B2 U' F2 L2 U2 L' F R F2 R U L F2 D2 U' ,1551
11.0,R' F R U' L' D2 R' D R B U2 B2 U2 L U2 D2 L2 D2 L' ,1552
11.0,F' R' F' D2 F2 L2 U' F R' D' F2 R2 F2 U2 R2 D2 F' R2 B ,1553
11.0,U' R2 F B L U B' U' F2 R U2 B2 L2 B2 R2 U2 F' L2 ,1554
11.0,R2 F2 L2 U2 F' U2 L2 F D2 U2 R' U2 B D F' D' U B R F ,1555
11.0,F2 L2 B2 L B2 U2 R B2 L2 F2 U L F2 R' D2 F L B U ,1556
11.0,L2 B2 F' R2 B' R2 U2 B2 F' U2 L U F2 L2 U2 R2 D R U B ,1557
11.01,F' D2 B' D F' L' U D' R' L B2 D2 F2 D2 L2 F' R2 B R2 B' ,1558
11.01,R B D R' F2 L D F R2 D2 F U2 B2 R2 D2 R2 D R2 F2 D ,1559
11.01,B2 D2 F' R2 B' L2 U2 B L F' R2 B D' F L B U L' F ,1560
11.01,F' R2 B' D2 B2 D2 U2 B' L2 B2 D R F D2 U' R2 B' R' D F ,1561
11.01,D' F2 U B2 L2 U' R2 U2 F' D2 F R2 F2 R D F L R' U ,1562
11.01,D R2 D2 U' L2 R2 B2 D B2 F2 D2 F' R F' D' B' R' U2 B' U2 ,1563
11.01,B2 U' B2 L2 F2 U B2 U F' R D L' B2 U' B' D2 B2 L' R ,1564
11.01,L2 U F R2 B' L' F2 U' B2 L2 F L2 F D2 B' U2 L2 F2 ,1565
11.01,U L2 B L' D' R2 B' D R L' U' B' R2 U2 F' U2 D2 R2 U2 B2 ,1566
11.01,R' D' F' L D L' U' R2 F2 R B2 R2 F D2 B U2 B R2 F L2 F ,1567
11.01,F B R F L2 B' D' F' U' D2 R2 F U2 B' R2 L2 B' L2 D2 B ,1568
